sample_id,source_file,true_label,transcript,risk_score,category,traffic_light,predicted_label,correct,whisper_latency_s,llm_latency_s,total_latency_s,matched_patterns,pattern_count,strong_hits,medium_hits,error
sample_021,C:\src\guardian_line\data\scam\audio-wav-16khz_482002_normalized.txt,scam,"suspicious, and fraudulent activities carried out using your identities. The court has issued a suspension notice, along with a warrant against your name. Ignoring this message would be an intentional second attempt to avoid an initial appearance before the magistrate judge, or the exempt jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available agent.",10.0,Urgency,RED,scam,True,0.0,4.935264587402344e-05,4.935264587402344e-05,press 1 | court has issued | warrant against your name | suspension notice | magistrate | ignoring this message | intentional second attempt | fraudulent activities | federal,9,press 1 | court has issued | warrant against your name | suspension notice | magistrate | ignoring this message | intentional second attempt | fraudulent activities,federal,
sample_022,C:\src\guardian_line\data\scam\audio-wav-16khz_1155333_normalized.txt,scam,"And no one has signed for it For English inquiries, please press 1 And Chinese, please press 2 Sydex 国际快递最后一次通知您 We have an email that has been sent twice and no one has signed If you want to check it, please press 1 And Chinese, please press 2",8.0,Urgency,RED,scam,True,0.0,5.91278076171875e-05,5.91278076171875e-05,press 1 | press 2,2,press 1 | press 2,,
sample_023,C:\src\guardian_line\data\scam\audio-wav-16khz_27991_normalized.txt,scam,to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.,10.0,Urgency,RED,scam,True,0.0,4.3392181396484375e-05,4.3392181396484375e-05,press 1 | limited time | respond immediately | must respond | immediately | qualify for | congratulations | 0% interest,8,press 1,limited time | respond immediately | must respond | immediately | qualify for | congratulations | 0% interest,
sample_024,C:\src\guardian_line\data\scam\audio-wav-16khz_582925_normalized.txt,scam,"being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1.",8.0,Urgency,RED,scam,True,0.0,3.123283386230469e-05,3.123283386230469e-05,press 1 | being ordered from your | cancel your order,3,press 1,being ordered from your | cancel your order,
sample_025,C:\src\guardian_line\data\scam\audio-wav-16khz_525133_normalized.txt,scam,Department of Social Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you.,10.0,Urgency,RED,scam,True,0.0,4.0531158447265625e-05,4.0531158447265625e-05,press 1 | enforcement action | legal enforcement | fraudulent activities | social security number | social security administration | department of,7,press 1 | enforcement action | legal enforcement | fraudulent activities | social security number,social security administration | department of,
sample_026,C:\src\guardian_line\data\scam\audio-wav-16khz_1211775_normalized.txt,scam,"Hello, this call is from Amazon. We have gone through your account, and we found that your Amazon account has been used for shopping purpose, as we can see multiple orders placed from your Amazon account. Now, to confirm your order, press 2, or press 1 to talk to our representative.",10.0,Urgency,RED,scam,True,0.0,4.291534423828125e-05,4.291534423828125e-05,press 1 | press 2 | confirm your,3,press 1 | press 2,confirm your,
sample_027,C:\src\guardian_line\data\scam\audio-wav-16khz_942979_normalized.txt,scam,"Hi there, I'm calling you from Spectrum to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 844-649-1413 from 8 a.m. to 5 p.m. Pacific Standard Time. Thank you and have a great day.",10.0,Urgency,RED,scam,True,0.0,3.7670135498046875e-05,3.7670135498046875e-05,call us back | kindly call us | qualified for | 50% off | discount,5,call us back | kindly call us,qualified for | 50% off | discount,
sample_028,C:\src\guardian_line\data\scam\audio-wav-16khz_447375_normalized.txt,scam,"Hi, my name is Jason, calling you from Energy Advocates. How are you today? What I would like to do is tell you a little about the solar program. The benefits, tax rebates, and grants from the government that typically mean going solar is absolutely free for most people. I understand you are the homeowner of a single family regular house, right? Hello? How are you today?",8.0,Mixed,RED,scam,True,0.0,5.435943603515625e-05,5.435943603515625e-05,solar program | tax rebates | grants from the government | energy advocates,4,,solar program | tax rebates | grants from the government | energy advocates,
sample_029,C:\src\guardian_line\data\scam\audio-wav-16khz_790368_normalized.txt,scam,"call from our department is to inform you that there's a legal enforcement actions filed on your social security number for fraudulent activities. In order to connect federal agent press 1 and you will be connected to the concerned department. If we don't hear from you, your social will be blocked permanently. Press 1 and you will be connected to the concerned department.",10.0,Urgency,RED,scam,True,0.0,4.7206878662109375e-05,4.7206878662109375e-05,press 1 | enforcement action | legal enforcement | federal agent | fraudulent activities | social security number | federal,7,press 1 | enforcement action | legal enforcement | federal agent | fraudulent activities | social security number,federal,
sample_030,C:\src\guardian_line\data\scam\audio-wav-16khz_497288_normalized.txt,scam,"Hi, this is the alert system with FISA MasterCard account services with important changes to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",10.0,Urgency,RED,scam,True,0.0,5.078315734863281e-05,5.078315734863281e-05,press 1 | limited time | respond immediately | must respond | immediately | qualify for | congratulations | 0% interest,8,press 1,limited time | respond immediately | must respond | immediately | qualify for | congratulations | 0% interest,
sample_031,C:\src\guardian_line\data\scam\audio-wav-16khz_1116635_normalized.txt,scam,这是DHL国际快递最后语音通知 您有一份重要快件派送均无人签收 了解详情请按9 请按9 由人工客服为您服务 这是DHL国际快递最后语音通知 您有一份重要快件派送均无人签收 了解详情请按9 请按9 由人工客服为您服务,0.0,Safe,GREEN,safe,False,0.0,2.384185791015625e-05,2.384185791015625e-05,,0,,,
sample_032,C:\src\guardian_line\data\scam\audio-wav-16khz_463263_normalized.txt,scam,"This is an important call regarding illegal enforcement action being executed under your name for suspicious fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next av",10.0,Urgency,RED,scam,True,0.0,5.745887756347656e-05,5.745887756347656e-05,press 1 | court has issued | enforcement action | warrant against your name | legal enforcement | suspension notice | magistrate | ignoring this message | intentional second attempt | fraudulent activities | federal | your identity,12,press 1 | court has issued | enforcement action | warrant against your name | legal enforcement | suspension notice | magistrate | ignoring this message | intentional second attempt | fraudulent activities,federal | your identity,
sample_033,C:\src\guardian_line\data\scam\audio-wav-16khz_544702_normalized.txt,scam,"your identity. The court has issued a suspension notice along with warrant against your name. Ignoring this message will be an intentional second attempt. To avoid initial appearance before a magistrate, judge, or grand jury for federal criminal offense, this is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",10.0,Urgency,RED,scam,True,0.0,5.793571472167969e-05,5.793571472167969e-05,press 1 | court has issued | warrant against your name | suspension notice | magistrate | ignoring this message | intentional second attempt | federal | your identity,9,press 1 | court has issued | warrant against your name | suspension notice | magistrate | ignoring this message | intentional second attempt,federal | your identity,
sample_034,C:\src\guardian_line\data\scam\audio-wav-16khz_66973_normalized.txt,scam,"Before using any financial accounts, please contact Apple Support Advisor. Press 1 to connect with Apple Support Advisor. Press 2 to listen to this message again. Thank you.",10.0,Urgency,RED,scam,True,0.0,4.076957702636719e-05,4.076957702636719e-05,press 1 | press 2 | apple support advisor | apple support,4,press 1 | press 2 | apple support advisor,apple support,
sample_035,C:\src\guardian_line\data\scam\audio-wav-16khz_509676_normalized.txt,scam,related to your name. We are trying to reach you but unfortunately we missed your answer. In order to connect our legal department press 1 so that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you then you will face some legal consequences. To connect now press 1 and you will be automatically connect to the concerned department. By this call you have been officially notified. Thank you.,10.0,Urgency,RED,scam,True,0.0,5.364418029785156e-05,5.364418029785156e-05,press 1 | legal consequences | face some legal | legal department | discuss about your case | case file | legal department,7,press 1 | legal consequences | face some legal | legal department | discuss about your case | case file,legal department,
sample_036,C:\src\guardian_line\data\scam\audio-wav-16khz_530083_normalized.txt,scam,"Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer press 1. I repeat press 1. Thank you and have a great day.",10.0,Urgency,RED,scam,True,0.0,5.602836608886719e-05,5.602836608886719e-05,press 1 | your social security number has been | fraudulent activities | used for some kind of | social security number,5,press 1 | your social security number has been | fraudulent activities | used for some kind of | social security number,,
sample_037,C:\src\guardian_line\data\scam\audio-wav-16khz_463260_normalized.txt,scam,"This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the nex",10.0,Urgency,RED,scam,True,0.0,6.0558319091796875e-05,6.0558319091796875e-05,press 1 | court has issued | enforcement action | warrant against your name | legal enforcement | suspension notice | magistrate | ignoring this message | intentional second attempt | fraudulent activities | federal | your identity,12,press 1 | court has issued | enforcement action | warrant against your name | legal enforcement | suspension notice | magistrate | ignoring this message | intentional second attempt | fraudulent activities,federal | your identity,
sample_038,C:\src\guardian_line\data\scam\audio-wav-16khz_535208_normalized.txt,scam,"You now qualify for 0% interest rate on all your credit card account. This is the limited time offer, and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",10.0,Urgency,RED,scam,True,0.0,4.029273986816406e-05,4.029273986816406e-05,press 1 | limited time | respond immediately | must respond | immediately | qualify for | 0% interest,7,press 1,limited time | respond immediately | must respond | immediately | qualify for | 0% interest,
sample_039,C:\src\guardian_line\data\scam\audio-wav-16khz_638881_normalized.txt,scam,"This call is from Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case, just press 1. Thank you.",10.0,Urgency,RED,scam,True,0.0,4.100799560546875e-05,4.100799560546875e-05,press 1 | social security number | social security administration | department of | suspicious activity,5,press 1 | social security number,social security administration | department of | suspicious activity,
sample_040,C:\src\guardian_line\data\scam\audio-wav-16khz_711071_normalized.txt,scam,"Thank you for connecting. I am the virtual assistant for Margaret Smith with Central Processing Center for Federal Back Tax Negotiations. The purpose of her call was to make you aware that the government suspended the Tax Collection Act and will settle all old tax debts that U.S. residents may have. This means you are not going to need to pay back your past due taxes since they are non-collectible and ready to be settled. Using our automated approval technology, you are now able to obtain enroll",8.0,Impersonation,RED,scam,True,0.0,7.843971252441406e-05,7.843971252441406e-05,past due | back tax | federal | central processing,4,,past due | back tax | federal | central processing,
sample_041,C:\src\guardian_line\data\scam\audio-wav-16khz_1631035650.66108_in_AKA_Management_Robocall__Computer-Hijack_normalized.txt,scam,"Hello, this call is from Microsoft Help Center. We encounter a serious issue coming out of your computer. It seems to be someone is trying to hijack your identity and try to steal your social security number and personal information. If it's not fixed right away then your computer will become obsolete and all of your credential information may got compromised. If you are the one who is using Microsoft Windows in your computer, then please press 7 now to speak with security team now. Please ignor",10.0,Impersonation,RED,scam,True,0.0,6.341934204101562e-05,6.341934204101562e-05,your computer | hijack your | microsoft help center | social security number | your identity,5,your computer | hijack your | microsoft help center | social security number,your identity,
sample_042,C:\src\guardian_line\data\scam\audio-wav-16khz_795470_normalized.txt,scam,"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for App iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",8.0,Urgency,RED,scam,True,0.0,3.695487976074219e-05,3.695487976074219e-05,press 1 | press 2,2,press 1 | press 2,,
sample_043,C:\src\guardian_line\data\scam\audio-wav-16khz_1034902_normalized.txt,scam,"SEDEX International Express will inform you for the last time, that you have a parcel that has been delivered twice, and no one has signed for it. For English inquiries, please press 1, and Chinese please press 2. SEDEX International Express will inform you for the last time, that you have a parcel that has been delivered twice, and no one has signed for it. For English inquiries, please press 1, and Chinese please press 2.",8.0,Urgency,RED,scam,True,0.0,4.792213439941406e-05,4.792213439941406e-05,press 1 | press 2,2,press 1 | press 2,,
sample_044,C:\src\guardian_line\data\scam\audio-wav-16khz_s6diZGlyX3I3cGRpcjp0b21jYXQ5MzE1OjE2MzQ4NDA2ODIyMTNL98qFNd.gen_Global_Net_Holdings_Robocall__Utility-30MinDisconnect_normalized.txt,scam,"Hi, this is an automated message from the Disconnection Department of Pacific Gas and Electric, Electricity Company. This call is to inform you that your power will get disconnected in 30 minutes due to a pending balance on the account. If you need to speak with a representative for further information, please press 1. Thank you for choosing Pacific Gas and Electric. Goodbye.",10.0,Urgency,RED,scam,True,0.0,4.792213439941406e-05,4.792213439941406e-05,press 1 | will get disconnected | power will | disconnection department | department of,5,press 1 | will get disconnected | power will | disconnection department,department of,
sample_045,C:\src\guardian_line\data\scam\audio-wav-16khz_857381_normalized.txt,scam,"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",8.0,Urgency,RED,scam,True,0.0,3.5762786865234375e-05,3.5762786865234375e-05,press 1 | press 2,2,press 1 | press 2,,
sample_046,C:\src\guardian_line\data\scam\audio-wav-16khz_509601_normalized.txt,scam,"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",10.0,Urgency,RED,scam,True,0.0,4.5299530029296875e-05,4.5299530029296875e-05,press 1 | enforcement action | legal enforcement | fraudulent activities | social security number | social security administration | department of,7,press 1 | enforcement action | legal enforcement | fraudulent activities | social security number,social security administration | department of,
sample_047,C:\src\guardian_line\data\scam\audio-wav-16khz_947222_normalized.txt,scam,"calling you from the legal department, the very second you receive this message you need to leave your work aside, so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned department.",10.0,Urgency,RED,scam,True,0.0,5.078315734863281e-05,5.078315734863281e-05,press 1 | federal agent | legal department | discuss about your case | very second you receive | leave your work aside | federal | legal department,8,press 1 | federal agent | legal department | discuss about your case,very second you receive | leave your work aside | federal | legal department,
sample_048,C:\src\guardian_line\data\scam\audio-wav-16khz_431124_normalized.txt,scam,"We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is illegal information filed on your social security for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",10.0,Urgency,RED,scam,True,0.0,4.57763671875e-05,4.57763671875e-05,press 1 | fraudulent activities | social security administration | department of,4,press 1 | fraudulent activities,social security administration | department of,
sample_049,C:\src\guardian_line\data\scam\audio-wav-16khz_872731_normalized.txt,scam,"Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 888-604-0734 from 8am to 5pm Pacific Standard Time. Thank you and have a great day.",10.0,Urgency,RED,scam,True,0.0,3.5762786865234375e-05,3.5762786865234375e-05,call us back | kindly call us | qualified for | 50% off | discount,5,call us back | kindly call us,qualified for | 50% off | discount,
sample_050,C:\src\guardian_line\data\scam\audio-wav-16khz_823634_normalized.txt,scam,"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",8.0,Urgency,RED,scam,True,0.0,4.00543212890625e-05,4.00543212890625e-05,press 1 | press 2,2,press 1 | press 2,,
sample_051,C:\src\guardian_line\data\safe\safe_01.txt,safe,"Hi Mom, it's Sarah. Just calling to check in. How are you feeling today?",0.0,Safe,GREEN,safe,True,0.0,1.71661376953125e-05,1.71661376953125e-05,,0,,,
sample_052,C:\src\guardian_line\data\safe\safe_02.txt,safe,"Hello, this is Dr. Johnson's office calling to confirm your appointment on Thursday at 2pm.",2.0,Mixed,GREEN,safe,True,0.0,2.47955322265625e-05,2.47955322265625e-05,confirm your,1,,confirm your,
sample_053,C:\src\guardian_line\data\safe\safe_03.txt,safe,"Hey Dad, it's Mike. Are you free for dinner on Sunday? We'd love to have you over.",0.0,Safe,GREEN,safe,True,0.0,1.8596649169921875e-05,1.8596649169921875e-05,,0,,,
sample_054,C:\src\guardian_line\data\safe\safe_04.txt,safe,"Hi, this is the pharmacy calling. Your prescription for lisinopril is ready for pickup.",0.0,Safe,GREEN,safe,True,0.0,2.0742416381835938e-05,2.0742416381835938e-05,,0,,,
sample_055,C:\src\guardian_line\data\safe\safe_05.txt,safe,"Hello, this is your neighbor Carol. I found your mail in my box by mistake. I'll drop it over.",0.0,Safe,GREEN,safe,True,0.0,1.9073486328125e-05,1.9073486328125e-05,,0,,,
sample_056,C:\src\guardian_line\data\safe\safe_06.txt,safe,"Hi Grandma, it's Emma. I just wanted to say happy birthday! We're coming to visit next week.",0.0,Safe,GREEN,safe,True,0.0,2.5510787963867188e-05,2.5510787963867188e-05,,0,,,
sample_057,C:\src\guardian_line\data\safe\safe_07.txt,safe,This is a reminder from your dentist office. You have a cleaning scheduled for next Monday.,0.0,Safe,GREEN,safe,True,0.0,2.4080276489257812e-05,2.4080276489257812e-05,,0,,,
sample_058,C:\src\guardian_line\data\safe\safe_08.txt,safe,"Hey, it's Dave from next door. Your car lights are on. Thought you'd want to know.",0.0,Safe,GREEN,safe,True,0.0,2.3603439331054688e-05,2.3603439331054688e-05,,0,,,
