sample_id,source_file,true_label,transcript,risk_score,category,traffic_light,predicted_label,correct,whisper_latency_s,llm_latency_s,total_latency_s,matched_patterns,pattern_count,strong_hits,medium_hits,error
sample_019,C:\src\guardian_line\data\scam\audio-wav-16khz_587263_normalized.txt,scam,"Hi, this is Melanie. I'm giving you a call from the dealer service center. We recently noticed your car's extended warranty would expire and wanted to provide you with one final courtesy call before your warranty expires and your warranty coverage becomes voided. This would make you financially responsible for all service repairs. If you wish to extend or reinstate your car's warranty, press 4 now or press 9 to discontinue coverage and discontinue receiving these reminders.",1.0,Unknown,GREEN,safe,False,0.0,25.808883905410767,25.808883905410767,,0,,,
sample_020,C:\src\guardian_line\data\scam\audio-wav-16khz_651815_normalized.txt,scam,"AirPods is being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1.",1.0,Unknown,GREEN,safe,False,0.0,11.730455160140991,11.730455160140991,,0,,,
sample_021,C:\src\guardian_line\data\scam\audio-wav-16khz_482002_normalized.txt,scam,"suspicious, and fraudulent activities carried out using your identities. The court has issued a suspension notice, along with a warrant against your name. Ignoring this message would be an intentional second attempt to avoid an initial appearance before the magistrate judge, or the exempt jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next available agent.",10.0,FearTactic,RED,scam,True,0.0,11.030035257339478,11.030035257339478,court issued suspension notice | warrant against your name | intentional second attempt to avoid legal proceedings,3,,,
sample_022,C:\src\guardian_line\data\scam\audio-wav-16khz_1155333_normalized.txt,scam,"And no one has signed for it For English inquiries, please press 1 And Chinese, please press 2 Sydex 国际快递最后一次通知您 We have an email that has been sent twice and no one has signed If you want to check it, please press 1 And Chinese, please press 2",1.0,Safe,GREEN,safe,False,0.0,8.460000276565552,8.460000276565552,,0,,,
sample_023,C:\src\guardian_line\data\scam\audio-wav-16khz_27991_normalized.txt,scam,to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.,2.0,Unknown,GREEN,safe,False,0.0,42.806530475616455,42.806530475616455,,0,,,
sample_024,C:\src\guardian_line\data\scam\audio-wav-16khz_582925_normalized.txt,scam,"being ordered from your Amazon account for an amount of $1,537.35. To cancel your order or to connect with one of our customer support representatives, please press 1.",2.0,Unknown,GREEN,safe,False,0.0,19.64871859550476,19.64871859550476,,0,,,
sample_025,C:\src\guardian_line\data\scam\audio-wav-16khz_525133_normalized.txt,scam,Department of Social Security Administration. The reason you receive this phone call from our department is to inform you that there is a legal enforcement action filed on your social security number for fraudulent activities. So when you get this message kindly press 1 to connect with the next available officer. Thank you.,9.0,Unknown,RED,scam,True,0.0,23.18244218826294,23.18244218826294,,0,,,
sample_026,C:\src\guardian_line\data\scam\audio-wav-16khz_1211775_normalized.txt,scam,"Hello, this call is from Amazon. We have gone through your account, and we found that your Amazon account has been used for shopping purpose, as we can see multiple orders placed from your Amazon account. Now, to confirm your order, press 2, or press 1 to talk to our representative.",1.0,Unknown,GREEN,safe,False,0.0,20.08262610435486,20.08262610435486,,0,,,
sample_027,C:\src\guardian_line\data\scam\audio-wav-16khz_942979_normalized.txt,scam,"Hi there, I'm calling you from Spectrum to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 844-649-1413 from 8 a.m. to 5 p.m. Pacific Standard Time. Thank you and have a great day.",2.0,Caution,GREEN,safe,False,0.0,8.338801383972168,8.338801383972168,Unusual request,1,,,
sample_028,C:\src\guardian_line\data\scam\audio-wav-16khz_447375_normalized.txt,scam,"Hi, my name is Jason, calling you from Energy Advocates. How are you today? What I would like to do is tell you a little about the solar program. The benefits, tax rebates, and grants from the government that typically mean going solar is absolutely free for most people. I understand you are the homeowner of a single family regular house, right? Hello? How are you today?",2.0,Impersonation,GREEN,safe,False,0.0,8.385854005813599,8.385854005813599,Impersonation,1,,,
sample_029,C:\src\guardian_line\data\scam\audio-wav-16khz_790368_normalized.txt,scam,"call from our department is to inform you that there's a legal enforcement actions filed on your social security number for fraudulent activities. In order to connect federal agent press 1 and you will be connected to the concerned department. If we don't hear from you, your social will be blocked permanently. Press 1 and you will be connected to the concerned department.",10.0,FearTactic,RED,scam,True,0.0,8.935646533966064,8.935646533966064,Impersonation | FearTactic | Urgency,3,,,
sample_030,C:\src\guardian_line\data\scam\audio-wav-16khz_497288_normalized.txt,scam,"Hi, this is the alert system with FISA MasterCard account services with important changes to your account before the next billing cycle. Congratulations on your excellent payment history. You now qualify for a 0% interest rate on all your credit card accounts. This is a limited time offer and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",4.0,Unknown,YELLOW,safe,False,0.0,24.748944759368896,24.748944759368896,,0,,,
sample_031,C:\src\guardian_line\data\scam\audio-wav-16khz_1116635_normalized.txt,scam,这是DHL国际快递最后语音通知 您有一份重要快件派送均无人签收 了解详情请按9 请按9 由人工客服为您服务 这是DHL国际快递最后语音通知 您有一份重要快件派送均无人签收 了解详情请按9 请按9 由人工客服为您服务,0.0,Safe,GREEN,safe,False,0.0,10.747457504272461,10.747457504272461,,0,,,
sample_032,C:\src\guardian_line\data\scam\audio-wav-16khz_463263_normalized.txt,scam,"This is an important call regarding illegal enforcement action being executed under your name for suspicious fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the next av",10.0,FearTactic,RED,scam,True,0.0,11.667733430862427,11.667733430862427,Illegal enforcement action | Suspension notice | Warrant | Intentional avoidance | Federal criminal offense,5,,,
sample_033,C:\src\guardian_line\data\scam\audio-wav-16khz_544702_normalized.txt,scam,"your identity. The court has issued a suspension notice along with warrant against your name. Ignoring this message will be an intentional second attempt. To avoid initial appearance before a magistrate, judge, or grand jury for federal criminal offense, this is the final attempt to reach you. For more information, press 1 and hold for the next available officer.",10.0,FearTactic,RED,scam,True,0.0,8.711865901947021,8.711865901947021,Impersonation | Fear Tactic,2,,,
sample_034,C:\src\guardian_line\data\scam\audio-wav-16khz_66973_normalized.txt,scam,"Before using any financial accounts, please contact Apple Support Advisor. Press 1 to connect with Apple Support Advisor. Press 2 to listen to this message again. Thank you.",0.0,Safe,GREEN,safe,False,0.0,7.017240524291992,7.017240524291992,,0,,,
sample_035,C:\src\guardian_line\data\scam\audio-wav-16khz_509676_normalized.txt,scam,related to your name. We are trying to reach you but unfortunately we missed your answer. In order to connect our legal department press 1 so that we can discuss about your case file and take necessary action on this matter. In case we would not hear from you then you will face some legal consequences. To connect now press 1 and you will be automatically connect to the concerned department. By this call you have been officially notified. Thank you.,7.0,Impersonation,RED,scam,True,0.0,9.296654224395752,9.296654224395752,Impersonation | FearTactic,2,,,
sample_036,C:\src\guardian_line\data\scam\audio-wav-16khz_530083_normalized.txt,scam,"Officer Amanda Barnes and the purpose of the call we are trying to reach you to let you know that your social security number has been used for some kind of fraudulent activities in the south border of Texas, so please in order go ahead get more information. To speak with Officer press 1. I repeat press 1. Thank you and have a great day.",7.0,Impersonation,RED,scam,True,0.0,8.50289273262024,8.50289273262024,Impersonation | Urgency,2,,,
sample_037,C:\src\guardian_line\data\scam\audio-wav-16khz_463260_normalized.txt,scam,"This is an important call regarding a legal enforcement action being executed under your name for suspicious and fraudulent activities carried out using your identity. The court has issued a suspension notice along with a warrant against your name. Ignoring this message will be an intentional second attempt to avoid initial appearance before a magistrate, judge or grand jury for a federal criminal offense. This is the final attempt to reach you. For more information, press 1 and hold for the nex",10.0,FearTactic,RED,scam,True,0.0,11.935292482376099,11.935292482376099,Impersonation | FearTactic,2,,,
sample_038,C:\src\guardian_line\data\scam\audio-wav-16khz_535208_normalized.txt,scam,"You now qualify for 0% interest rate on all your credit card account. This is the limited time offer, and you must respond immediately. Press 1 now to speak to our qualification department and complete the enrollment process.",2.0,Unknown,GREEN,safe,False,0.0,28.80315136909485,28.80315136909485,,0,,,
sample_039,C:\src\guardian_line\data\scam\audio-wav-16khz_638881_normalized.txt,scam,"This call is from Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that we just suspend your social security number because we found some suspicious activity. So if you want to know about this case, just press 1. Thank you.",8.0,Unknown,RED,scam,True,0.0,22.612727880477905,22.612727880477905,,0,,,
sample_040,C:\src\guardian_line\data\scam\audio-wav-16khz_711071_normalized.txt,scam,"Thank you for connecting. I am the virtual assistant for Margaret Smith with Central Processing Center for Federal Back Tax Negotiations. The purpose of her call was to make you aware that the government suspended the Tax Collection Act and will settle all old tax debts that U.S. residents may have. This means you are not going to need to pay back your past due taxes since they are non-collectible and ready to be settled. Using our automated approval technology, you are now able to obtain enroll",10.0,Impersonation,RED,scam,True,0.0,11.035020589828491,11.035020589828491,Impersonation | Too Good To Be True,2,,,
sample_041,C:\src\guardian_line\data\scam\audio-wav-16khz_1631035650.66108_in_AKA_Management_Robocall__Computer-Hijack_normalized.txt,scam,"Hello, this call is from Microsoft Help Center. We encounter a serious issue coming out of your computer. It seems to be someone is trying to hijack your identity and try to steal your social security number and personal information. If it's not fixed right away then your computer will become obsolete and all of your credential information may got compromised. If you are the one who is using Microsoft Windows in your computer, then please press 7 now to speak with security team now. Please ignor",7.0,Impersonation,RED,scam,True,0.0,9.16282606124878,9.16282606124878,Impersonation | Urgency,2,,,
sample_042,C:\src\guardian_line\data\scam\audio-wav-16khz_795470_normalized.txt,scam,"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for App iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",2.0,Unknown,GREEN,safe,False,0.0,25.203304290771484,25.203304290771484,,0,,,
sample_043,C:\src\guardian_line\data\scam\audio-wav-16khz_1034902_normalized.txt,scam,"SEDEX International Express will inform you for the last time, that you have a parcel that has been delivered twice, and no one has signed for it. For English inquiries, please press 1, and Chinese please press 2. SEDEX International Express will inform you for the last time, that you have a parcel that has been delivered twice, and no one has signed for it. For English inquiries, please press 1, and Chinese please press 2.",1.0,Safe,GREEN,safe,False,0.0,15.608830213546753,15.608830213546753,,0,,,
sample_044,C:\src\guardian_line\data\scam\audio-wav-16khz_s6diZGlyX3I3cGRpcjp0b21jYXQ5MzE1OjE2MzQ4NDA2ODIyMTNL98qFNd.gen_Global_Net_Holdings_Robocall__Utility-30MinDisconnect_normalized.txt,scam,"Hi, this is an automated message from the Disconnection Department of Pacific Gas and Electric, Electricity Company. This call is to inform you that your power will get disconnected in 30 minutes due to a pending balance on the account. If you need to speak with a representative for further information, please press 1. Thank you for choosing Pacific Gas and Electric. Goodbye.",1.0,Safe,GREEN,safe,False,0.0,14.835322380065918,14.835322380065918,,0,,,
sample_045,C:\src\guardian_line\data\scam\audio-wav-16khz_857381_normalized.txt,scam,"Hello, this is Amazon. This call is to authorize a payment of $999. We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",2.0,Unknown,GREEN,safe,False,0.0,41.380993604660034,41.380993604660034,,0,,,
sample_046,C:\src\guardian_line\data\scam\audio-wav-16khz_509601_normalized.txt,scam,"We are calling you from the Department of Social Security Administration. The reason you received this phone call from our department is to inform you that there is a legal enforcement action filed on your Social Security number for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",8.0,Unknown,RED,scam,True,0.0,18.160609006881714,18.160609006881714,,0,,,
sample_047,C:\src\guardian_line\data\scam\audio-wav-16khz_947222_normalized.txt,scam,"calling you from the legal department, the very second you receive this message you need to leave your work aside, so that we can discuss about your case and take necessary action on this matter. In order to connect federal agent press 1 and you will be connected to the concerned department. If we don't hear from you, then we will be forced to take legal action against you. Press 1 and you will be connected to the concerned department.",9.0,FearTactic,RED,scam,True,0.0,10.269662141799927,10.269662141799927,Urgency | FearTactic,2,,,
sample_048,C:\src\guardian_line\data\scam\audio-wav-16khz_431124_normalized.txt,scam,"We are calling you from the Department of Social Security Administration. The reason you have received this phone call from our department is to inform you that there is illegal information filed on your social security for fraudulent activities. So, when you get this message, kindly press 1 to connect with the next available officer. Thank you.",7.0,Unknown,RED,scam,True,0.0,13.924988508224487,13.924988508224487,,0,,,
sample_049,C:\src\guardian_line\data\scam\audio-wav-16khz_872731_normalized.txt,scam,"Hi there, I'm calling you from AT&T Direct TV to let you know that your existing account is qualified for 50% off. In order to avail the discount, kindly call us back at 888-604-0734 from 8am to 5pm Pacific Standard Time. Thank you and have a great day.",1.0,Safe,GREEN,safe,False,0.0,8.796903610229492,8.796903610229492,,0,,,
sample_050,C:\src\guardian_line\data\scam\audio-wav-16khz_823634_normalized.txt,scam,"We would like to inform you that there is an order placed for Apple iPhone 11 Pro using your Amazon account. If you do not authorize this order, press 1 or press 2 to authorize this order.",2.0,Impersonation,GREEN,safe,False,0.0,7.476701021194458,7.476701021194458,Impersonation,1,,,
sample_051,C:\src\guardian_line\data\safe\safe_01.txt,safe,"Hi Mom, it's Sarah. Just calling to check in. How are you feeling today?",0.0,Unknown,GREEN,safe,True,0.0,11.467436075210571,11.467436075210571,,0,,,
sample_052,C:\src\guardian_line\data\safe\safe_02.txt,safe,"Hello, this is Dr. Johnson's office calling to confirm your appointment on Thursday at 2pm.",0.0,Safe,GREEN,safe,True,0.0,5.544508218765259,5.544508218765259,,0,,,
sample_053,C:\src\guardian_line\data\safe\safe_03.txt,safe,"Hey Dad, it's Mike. Are you free for dinner on Sunday? We'd love to have you over.",0.0,Safe,GREEN,safe,True,0.0,6.007038831710815,6.007038831710815,,0,,,
sample_054,C:\src\guardian_line\data\safe\safe_04.txt,safe,"Hi, this is the pharmacy calling. Your prescription for lisinopril is ready for pickup.",0.0,Safe,GREEN,safe,True,0.0,6.507008790969849,6.507008790969849,,0,,,
sample_055,C:\src\guardian_line\data\safe\safe_05.txt,safe,"Hello, this is your neighbor Carol. I found your mail in my box by mistake. I'll drop it over.",0.0,Safe,GREEN,safe,True,0.0,5.7337729930877686,5.7337729930877686,,0,,,
sample_056,C:\src\guardian_line\data\safe\safe_06.txt,safe,"Hi Grandma, it's Emma. I just wanted to say happy birthday! We're coming to visit next week.",0.0,Safe,GREEN,safe,True,0.0,6.19975209236145,6.19975209236145,,0,,,
sample_057,C:\src\guardian_line\data\safe\safe_07.txt,safe,This is a reminder from your dentist office. You have a cleaning scheduled for next Monday.,0.0,Safe,GREEN,safe,True,0.0,6.161871671676636,6.161871671676636,,0,,,
sample_058,C:\src\guardian_line\data\safe\safe_08.txt,safe,"Hey, it's Dave from next door. Your car lights are on. Thought you'd want to know.",0.0,Safe,GREEN,safe,True,0.0,6.04963231086731,6.04963231086731,,0,,,
